source_dataset,target_split,class_name,original_file_name,new_file_name,new_file_path
dataset2,val,白头翁,86.jpg,d2_val_86.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白头翁\d2_val_86.jpg
dataset2,val,白头翁,67.jpg,d2_val_67.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白头翁\d2_val_67.jpg
dataset2,external_test_dataset2_overlap,白头翁,87.jpg,d2_external_87.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_87.jpg
dataset2,external_test_dataset2_overlap,白头翁,64.jpg,d2_external_64.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_64.jpg
dataset2,external_test_dataset2_overlap,白头翁,8.jpg,d2_external_8.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_8.jpg
dataset2,external_test_dataset2_overlap,白头翁,93.jpg,d2_external_93.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_93.jpg
dataset2,external_test_dataset2_overlap,白头翁,85.jpg,d2_external_85.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_85.jpg
dataset2,external_test_dataset2_overlap,白头翁,12.jpg,d2_external_12.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_12.jpg
dataset2,external_test_dataset2_overlap,白头翁,37.jpg,d2_external_37.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_37.jpg
dataset2,external_test_dataset2_overlap,白头翁,43.jpg,d2_external_43.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_43.jpg
dataset2,external_test_dataset2_overlap,白头翁,51.jpg,d2_external_51.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_51.jpg
dataset2,external_test_dataset2_overlap,白头翁,27.jpg,d2_external_27.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_27.jpg
dataset2,external_test_dataset2_overlap,白头翁,81.jpg,d2_external_81.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_81.jpg
dataset2,external_test_dataset2_overlap,白头翁,101.jpg,d2_external_101.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_101.jpg
dataset2,external_test_dataset2_overlap,白头翁,96.jpg,d2_external_96.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_96.jpg
dataset2,external_test_dataset2_overlap,白头翁,31.jpg,d2_external_31.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_31.jpg
dataset2,external_test_dataset2_overlap,白头翁,40.jpg,d2_external_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_40.jpg
dataset2,external_test_dataset2_overlap,白头翁,45.jpg,d2_external_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_45.jpg
dataset2,external_test_dataset2_overlap,白头翁,58.jpg,d2_external_58.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_58.jpg
dataset2,external_test_dataset2_overlap,白头翁,28.jpg,d2_external_28.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_28.jpg
dataset2,external_test_dataset2_overlap,白头翁,30.jpg,d2_external_30.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_30.jpg
dataset2,external_test_dataset2_overlap,白头翁,6.jpg,d2_external_6.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_6.jpg
dataset2,external_test_dataset2_overlap,白头翁,102.jpg,d2_external_102.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_102.jpg
dataset2,external_test_dataset2_overlap,白头翁,49.jpg,d2_external_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白头翁\d2_external_49.jpg
dataset2,train,白扁豆,81.jpg,d2_train_81.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_81.jpg
dataset2,train,白扁豆,20.jpg,d2_train_20.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_20.jpg
dataset2,train,白扁豆,46.jpg,d2_train_46.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_46.jpg
dataset2,train,白扁豆,32.jpg,d2_train_32.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_32.jpg
dataset2,train,白扁豆,79.jpg,d2_train_79.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_79.jpg
dataset2,train,白扁豆,30.jpg,d2_train_30.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_30.jpg
dataset2,train,白扁豆,49.jpg,d2_train_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_49.jpg
dataset2,train,白扁豆,60.jpg,d2_train_60.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_60.jpg
dataset2,train,白扁豆,100.jpg,d2_train_100.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_100.jpg
dataset2,train,白扁豆,113.jpg,d2_train_113.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_113.jpg
dataset2,train,白扁豆,98.jpg,d2_train_98.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_98.jpg
dataset2,train,白扁豆,108.jpg,d2_train_108.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_108.jpg
dataset2,train,白扁豆,89.jpg,d2_train_89.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_89.jpg
dataset2,train,白扁豆,66.jpg,d2_train_66.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_66.jpg
dataset2,train,白扁豆,84.jpg,d2_train_84.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_84.jpg
dataset2,train,白扁豆,24.jpg,d2_train_24.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_24.jpg
dataset2,train,白扁豆,95.jpg,d2_train_95.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_95.jpg
dataset2,train,白扁豆,34.jpg,d2_train_34.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_34.jpg
dataset2,train,白扁豆,37.jpg,d2_train_37.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_37.jpg
dataset2,train,白扁豆,75.jpg,d2_train_75.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_75.jpg
dataset2,train,白扁豆,105.jpg,d2_train_105.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_105.jpg
dataset2,train,白扁豆,116.jpg,d2_train_116.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_116.jpg
dataset2,train,白扁豆,123.jpg,d2_train_123.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_123.jpg
dataset2,train,白扁豆,12.jpg,d2_train_12.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_12.jpg
dataset2,train,白扁豆,5.jpg,d2_train_5.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_5.jpg
dataset2,train,白扁豆,2.jpg,d2_train_2.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_2.jpg
dataset2,train,白扁豆,11.jpg,d2_train_11.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_11.jpg
dataset2,train,白扁豆,16.jpg,d2_train_16.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_16.jpg
dataset2,train,白扁豆,3.jpg,d2_train_3.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_3.jpg
dataset2,train,白扁豆,109.jpg,d2_train_109.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_109.jpg
dataset2,train,白扁豆,73.jpg,d2_train_73.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_73.jpg
dataset2,train,白扁豆,55.jpg,d2_train_55.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_55.jpg
dataset2,train,白扁豆,57.jpg,d2_train_57.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_57.jpg
dataset2,train,白扁豆,10.jpg,d2_train_10.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_10.jpg
dataset2,train,白扁豆,8.jpg,d2_train_8.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_8.jpg
dataset2,train,白扁豆,21.jpg,d2_train_21.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_21.jpg
dataset2,train,白扁豆,29.jpg,d2_train_29.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_29.jpg
dataset2,train,白扁豆,93.jpg,d2_train_93.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_93.jpg
dataset2,train,白扁豆,25.jpg,d2_train_25.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_25.jpg
dataset2,train,白扁豆,13.jpg,d2_train_13.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_13.jpg
dataset2,train,白扁豆,54.jpg,d2_train_54.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_54.jpg
dataset2,train,白扁豆,9.jpg,d2_train_9.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_9.jpg
dataset2,train,白扁豆,26.jpg,d2_train_26.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_26.jpg
dataset2,train,白扁豆,122.jpg,d2_train_122.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_122.jpg
dataset2,train,白扁豆,42.jpg,d2_train_42.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_42.jpg
dataset2,train,白扁豆,72.jpg,d2_train_72.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_72.jpg
dataset2,train,白扁豆,83.jpg,d2_train_83.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_83.jpg
dataset2,train,白扁豆,78.jpg,d2_train_78.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_78.jpg
dataset2,train,白扁豆,27.jpg,d2_train_27.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_27.jpg
dataset2,train,白扁豆,82.jpg,d2_train_82.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_82.jpg
dataset2,train,白扁豆,111.jpg,d2_train_111.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_111.jpg
dataset2,train,白扁豆,87.jpg,d2_train_87.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_87.jpg
dataset2,train,白扁豆,106.jpg,d2_train_106.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_106.jpg
dataset2,train,白扁豆,92.jpg,d2_train_92.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_92.jpg
dataset2,train,白扁豆,18.jpg,d2_train_18.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_18.jpg
dataset2,train,白扁豆,59.jpg,d2_train_59.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_59.jpg
dataset2,train,白扁豆,118.jpg,d2_train_118.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_118.jpg
dataset2,train,白扁豆,61.jpg,d2_train_61.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_61.jpg
dataset2,train,白扁豆,63.jpg,d2_train_63.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_63.jpg
dataset2,train,白扁豆,88.jpg,d2_train_88.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_88.jpg
dataset2,train,白扁豆,28.jpg,d2_train_28.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_28.jpg
dataset2,train,白扁豆,102.jpg,d2_train_102.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_102.jpg
dataset2,train,白扁豆,70.jpg,d2_train_70.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_70.jpg
dataset2,train,白扁豆,69.jpg,d2_train_69.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_69.jpg
dataset2,train,白扁豆,14.jpg,d2_train_14.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_14.jpg
dataset2,train,白扁豆,43.jpg,d2_train_43.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_43.jpg
dataset2,train,白扁豆,19.jpg,d2_train_19.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_19.jpg
dataset2,train,白扁豆,64.jpg,d2_train_64.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_64.jpg
dataset2,train,白扁豆,17.jpg,d2_train_17.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_17.jpg
dataset2,train,白扁豆,52.jpg,d2_train_52.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_52.jpg
dataset2,train,白扁豆,90.jpg,d2_train_90.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_90.jpg
dataset2,train,白扁豆,117.jpg,d2_train_117.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_117.jpg
dataset2,train,白扁豆,39.jpg,d2_train_39.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_39.jpg
dataset2,train,白扁豆,50.jpg,d2_train_50.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_50.jpg
dataset2,train,白扁豆,71.jpg,d2_train_71.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_71.jpg
dataset2,train,白扁豆,45.jpg,d2_train_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_45.jpg
dataset2,train,白扁豆,38.jpg,d2_train_38.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_38.jpg
dataset2,train,白扁豆,23.jpg,d2_train_23.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_23.jpg
dataset2,train,白扁豆,56.jpg,d2_train_56.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_56.jpg
dataset2,train,白扁豆,99.jpg,d2_train_99.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_99.jpg
dataset2,train,白扁豆,48.jpg,d2_train_48.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_48.jpg
dataset2,train,白扁豆,74.jpg,d2_train_74.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_74.jpg
dataset2,train,白扁豆,114.jpg,d2_train_114.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_114.jpg
dataset2,train,白扁豆,86.jpg,d2_train_86.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_86.jpg
dataset2,train,白扁豆,112.jpg,d2_train_112.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_112.jpg
dataset2,train,白扁豆,77.jpg,d2_train_77.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白扁豆\d2_train_77.jpg
dataset2,val,白扁豆,51.jpg,d2_val_51.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_51.jpg
dataset2,val,白扁豆,104.jpg,d2_val_104.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_104.jpg
dataset2,val,白扁豆,40.jpg,d2_val_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_40.jpg
dataset2,val,白扁豆,47.jpg,d2_val_47.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_47.jpg
dataset2,val,白扁豆,96.jpg,d2_val_96.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_96.jpg
dataset2,val,白扁豆,119.jpg,d2_val_119.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_119.jpg
dataset2,val,白扁豆,97.jpg,d2_val_97.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_97.jpg
dataset2,val,白扁豆,36.jpg,d2_val_36.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_36.jpg
dataset2,val,白扁豆,110.jpg,d2_val_110.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_110.jpg
dataset2,val,白扁豆,1.jpg,d2_val_1.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_1.jpg
dataset2,val,白扁豆,67.jpg,d2_val_67.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_67.jpg
dataset2,val,白扁豆,62.jpg,d2_val_62.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白扁豆\d2_val_62.jpg
dataset2,external_test_dataset2_overlap,白扁豆,94.jpg,d2_external_94.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白扁豆\d2_external_94.jpg
